Season,PA,wRC_Plus,BB_Rate,K_Rate,O_Swing_Rate,Z_Swing_Rate,Swing_Rate,MLBAMID
2018,293,106.8005962,0.105802047,0.208191126,0.2648,0.5938,0.4074,592325
2019,255,102.5120395,0.121568627,0.282352941,0.2508,0.6562,0.4071,543305
2016,370,131.8541058,0.097297297,0.213513513,0.2503,0.5908,0.4067,628356
2017,670,92.61070769,0.101492537,0.164179104,0.254,0.5927,0.4067,455976
2019,297,144.0938872,0.175084175,0.383838383,0.2417,0.6552,0.4067,608336
2020,241,102.2211028,0.091286307,0.199170124,0.2486,0.6123,0.4066,457705
2016,432,109.2583426,0.104166666,0.171296296,0.1945,0.6702,0.4063,444379
2016,543,102.4608325,0.077348066,0.121546961,0.2472,0.5981,0.4057,434636
2018,665,116.6292597,0.138345864,0.234586466,0.2392,0.6241,0.4056,425783
2021,625,115.9836542,0.1232,0.2048,0.2438,0.631,0.4055,592192
2020,246,146.6206919,0.097560975,0.154471544,0.2485,0.5934,0.4054,605141
2016,659,133.7975819,0.109256449,0.209408194,0.2285,0.6427,0.4053,592885
2020,202,158.1331888,0.188118811,0.297029702,0.2352,0.6572,0.4053,660670
2018,472,92.10137951,0.101694915,0.237288135,0.2683,0.5911,0.405,453943
2020,231,146.6229219,0.16017316,0.186147186,0.2534,0.6256,0.4049,502671
2020,232,151.7227409,0.163793103,0.133620689,0.2077,0.6829,0.4049,543685
2017,398,87.75887342,0.120603015,0.22361809,0.2042,0.6387,0.4044,518614
2017,605,140.9018428,0.138842975,0.13553719,0.2096,0.6304,0.4042,543685
2019,497,146.4694732,0.134808853,0.21529175,0.2496,0.6143,0.4041,592192
2018,323,118.4813469,0.092879256,0.170278637,0.2876,0.562,0.404,475582
2018,705,113.7103409,0.102127659,0.113475177,0.2288,0.6156,0.404,455976
2021,402,110.9566712,0.101990049,0.186567164,0.2452,0.6369,0.4039,663886
2016,289,90.05615798,0.117647058,0.193771626,0.2134,0.6578,0.4037,518614
2021,550,130.717246,0.123636363,0.156363636,0.2286,0.6457,0.4037,605141
2019,352,57.70941886,0.110795454,0.394886363,0.2667,0.5987,0.4035,448801
2019,249,81.99338604,0.120481927,0.240963855,0.2059,0.6329,0.4034,431145
2019,254,114.8172719,0.181102362,0.279527559,0.2003,0.6577,0.4033,607043
2018,498,149.7813533,0.152610441,0.305220883,0.2512,0.6379,0.403,592450
2020,248,118.9658031,0.129032258,0.133064516,0.2394,0.638,0.4029,572122
2017,577,110.953143,0.105719237,0.180242634,0.2158,0.614,0.4028,514917
2018,388,96.69080544,0.139175257,0.268041237,0.2435,0.6388,0.4026,641343
2018,594,120.4035103,0.139730639,0.262626262,0.2459,0.6346,0.4025,475253
2017,576,109.4407771,0.144097222,0.217013888,0.2498,0.6019,0.4023,453943
2020,222,104.1255111,0.108108108,0.261261261,0.2703,0.5836,0.4022,657656
2021,638,97.80316001,0.105015673,0.189655172,0.219,0.6267,0.4022,664702
2021,616,121.2458381,0.180194805,0.34577922,0.221,0.6753,0.4021,608336
2019,492,96.30811276,0.12804878,0.262195121,0.2276,0.6357,0.402,572761
2017,491,114.3062438,0.122199592,0.274949083,0.2682,0.5786,0.4019,446263
2016,565,95.79401714,0.07079646,0.203539823,0.2223,0.5968,0.4018,400284
2021,527,104.2211363,0.102466793,0.225806451,0.2072,0.655,0.4018,663757
2018,307,86.22572642,0.048859934,0.110749185,0.2827,0.5373,0.4017,664058
2019,356,86.68393172,0.11235955,0.292134831,0.2549,0.5991,0.4008,592325
2017,365,101.1564887,0.136986301,0.22739726,0.1946,0.6208,0.4004,431145
2021,302,97.65218569,0.125827814,0.225165562,0.2386,0.6028,0.4,607054
2017,667,114.6720229,0.131934032,0.140929535,0.2144,0.6205,0.3995,467793
2019,589,132.8198341,0.152801358,0.252971137,0.2311,0.6403,0.3995,571970
2016,253,78.18405765,0.13833992,0.221343873,0.2523,0.5905,0.3992,455117
2021,264,103.8362235,0.140151515,0.238636363,0.2348,0.6094,0.3991,657041
2018,387,90.62019745,0.095607235,0.18863049,0.2172,0.6088,0.399,608671
2016,658,112.2949525,0.074468085,0.104863221,0.2726,0.5353,0.3983,445988
2018,682,120.5310019,0.139296187,0.21260997,0.1935,0.6412,0.3983,457705
2017,635,110.8590791,0.137007874,0.239370078,0.2235,0.618,0.398,571875
2018,246,78.19750458,0.12601626,0.235772357,0.2108,0.6337,0.398,607054
2021,265,108.5148609,0.173584905,0.267924528,0.2139,0.657,0.3978,641584
2021,310,76.98289514,0.106451612,0.267741935,0.2107,0.6233,0.3974,642165
2018,570,129.8647925,0.117543859,0.245614035,0.2298,0.6118,0.3972,502054
2018,623,130.1555679,0.173354735,0.16211878,0.1638,0.686,0.397,458015
2019,500,101.5780142,0.158,0.212,0.2301,0.6486,0.3968,475253
2019,363,70.4539197,0.112947658,0.269972451,0.2448,0.6104,0.3966,434158
2019,260,88.05444045,0.111538461,0.215384615,0.2504,0.5858,0.3966,642165
2017,256,81.61848645,0.12109375,0.23046875,0.1878,0.6099,0.3964,453923
2018,237,47.6864012,0.11392405,0.143459915,0.2335,0.5894,0.3963,502481
2018,581,128.5345064,0.154905335,0.191049913,0.2086,0.6552,0.3961,543305
2016,438,111.4830395,0.109589041,0.203196347,0.2268,0.6206,0.3959,452234
2016,567,112.8430176,0.081128747,0.22398589,0.2211,0.5873,0.3958,523253
2018,632,90.40484143,0.110759493,0.204113924,0.2247,0.6052,0.3958,572821
2019,327,64.18497095,0.073394495,0.269113149,0.2303,0.6065,0.3958,641658
2017,268,49.09225434,0.044776119,0.179104477,0.2849,0.5048,0.3952,429666
2019,201,62.90749607,0.129353233,0.129353233,0.2308,0.6193,0.395,434778
2018,210,41.16079826,0.1,0.333333333,0.2206,0.6168,0.3949,547379
2019,449,101.8741157,0.100222717,0.282850779,0.2423,0.6145,0.3949,547379
2018,399,105.9046624,0.167919799,0.278195488,0.2385,0.6353,0.3947,430832
2016,346,121.1271865,0.104046242,0.147398843,0.2307,0.6006,0.3944,547957
2018,404,123.8376294,0.126237623,0.207920792,0.2145,0.6287,0.3943,465041
2020,211,124.0063959,0.194312796,0.180094786,0.1993,0.6755,0.3943,543305
2019,686,138.4344045,0.157434402,0.157434402,0.2115,0.6616,0.3935,467793
2019,242,66.87437301,0.095041322,0.231404958,0.2216,0.5953,0.3926,605131
2021,242,94.16795792,0.074380165,0.107438016,0.2486,0.5595,0.3926,600303
2017,496,82.54958607,0.108870967,0.143145161,0.2341,0.5749,0.3925,450314
2018,535,148.0429252,0.14953271,0.261682242,0.1968,0.6362,0.3923,607043
2018,340,128.3500038,0.126470588,0.226470588,0.2571,0.5927,0.3923,621002
2019,328,74.11272121,0.082317073,0.155487804,0.2695,0.5419,0.3923,518960
2017,276,86.80246805,0.108695652,0.199275362,0.2141,0.6219,0.3919,455759
2019,705,112.0607405,0.164539007,0.24539007,0.2401,0.6098,0.3916,656555
2016,457,121.2902961,0.140043763,0.253829321,0.2329,0.6233,0.3915,518735
2017,248,72.95633982,0.104838709,0.286290322,0.2171,0.591,0.3914,547379
2016,688,129.6600884,0.143895348,0.143895348,0.1981,0.6395,0.391,467793
2018,660,128.3619598,0.131818181,0.227272727,0.2275,0.6059,0.391,656555
2017,290,95.32063472,0.127586206,0.220689655,0.1711,0.613,0.3909,594824
2019,482,100.1314231,0.126556016,0.217842323,0.2228,0.6221,0.3907,572821
2016,705,133.4316456,0.156028368,0.212765957,0.2303,0.6067,0.3905,502671
2018,465,109.3458466,0.129032258,0.178494623,0.186,0.637,0.3905,543257
2016,551,128.7215728,0.14337568,0.225045372,0.1942,0.6467,0.3904,451594
2016,383,81.45284012,0.109660574,0.261096605,0.2213,0.5997,0.3904,608671
2017,361,127.6964428,0.141274238,0.185595567,0.2246,0.6107,0.3904,543305
2016,257,111.3603044,0.147859922,0.194552529,0.2017,0.6345,0.3899,594824
2021,631,121.7040837,0.112519809,0.223454833,0.25,0.5817,0.3899,663697
2017,440,85.71000231,0.1,0.247727272,0.2219,0.5675,0.3897,592261
2018,393,59.03203382,0.109414758,0.211195928,0.2337,0.5835,0.3895,592261
2020,225,158.0045241,0.133333333,0.244444444,0.2342,0.597,0.3894,573262
2018,403,114.8428954,0.133995037,0.263027295,0.2448,0.5891,0.3893,434158
2016,535,100.8305895,0.119626168,0.276635514,0.2138,0.591,0.3891,431145
2019,442,115.4161658,0.08597285,0.142533936,0.2646,0.5566,0.3883,519299
2018,494,145.580869,0.159919028,0.200404858,0.219,0.6068,0.388,665742
2021,243,138.7875583,0.127572016,0.292181069,0.2423,0.6053,0.3876,641598
2016,681,170.1331389,0.170337738,0.201174743,0.2298,0.6029,0.3875,545361
2021,249,67.94183576,0.140562248,0.309236947,0.1975,0.6417,0.3874,572761
2018,209,66.46814889,0.052631578,0.167464114,0.2747,0.5275,0.3871,445988
2016,375,45.60798438,0.048,0.090666666,0.2566,0.5377,0.3869,519184
2017,215,66.31756882,0.125581395,0.223255813,0.2037,0.6134,0.3867,607054
2016,566,135.994685,0.14310954,0.19081272,0.2261,0.5883,0.3865,572761
2017,289,86.21615167,0.121107266,0.238754325,0.2293,0.557,0.3865,150029
2018,335,103.5545576,0.086567164,0.214925373,0.2225,0.5755,0.386,641598
2016,210,101.874641,0.119047619,0.219047619,0.2311,0.5722,0.3851,425783
2018,698,147.3015478,0.151862464,0.11461318,0.2226,0.6232,0.3845,608070
2017,456,103.5013935,0.146929824,0.173245614,0.1816,0.6265,0.3844,543257
2018,518,124.7681536,0.138996138,0.239382239,0.2266,0.5789,0.3843,518735
2019,654,123.1027553,0.123853211,0.188073394,0.1995,0.6305,0.384,502054
2019,632,121.2039863,0.172468354,0.219936708,0.2436,0.5949,0.3838,518735
2016,324,86.75292431,0.083333333,0.179012345,0.2519,0.5452,0.3836,571788
2019,550,115.3818649,0.094545454,0.196363636,0.2476,0.5598,0.3835,458731
2019,706,134.6304517,0.137393767,0.14305949,0.2139,0.6146,0.3834,605141
2021,671,114.1804478,0.14605067,0.230998509,0.1925,0.6403,0.3834,543257
2017,325,108.3165583,0.092307692,0.23076923,0.2313,0.5783,0.383,485567
2017,212,157.8359506,0.174528301,0.216981132,0.2399,0.5766,0.3827,656555
2019,482,87.99706438,0.122406639,0.178423236,0.1887,0.6366,0.3824,543257
2016,606,100.1815063,0.117161716,0.229372937,0.2379,0.5462,0.3817,150029
2016,293,135.9696566,0.201365187,0.228668941,0.1815,0.6574,0.3816,459964
2017,527,106.0211591,0.134724857,0.233396584,0.2162,0.574,0.3816,434158
2021,561,102.8185414,0.139037433,0.228163992,0.1933,0.6257,0.3816,502054
2017,353,96.0259424,0.090651558,0.161473087,0.2135,0.5603,0.3814,400284
2020,228,127.8841761,0.118421052,0.052631578,0.2524,0.5477,0.3809,600303
2016,393,97.83338377,0.142493638,0.183206106,0.1903,0.6178,0.3807,465041
2021,312,144.3614943,0.147435897,0.278846153,0.2382,0.5945,0.3805,573131
2020,243,128.6937636,0.152263374,0.222222222,0.2157,0.6031,0.3801,592192
2020,252,122.1810876,0.123015873,0.253968253,0.2037,0.6048,0.3792,663757
2017,530,148.8856314,0.133962264,0.220754716,0.1895,0.5986,0.3785,502054
2021,218,83.99825262,0.14678899,0.298165137,0.189,0.658,0.3783,640449
2017,507,180.4946542,0.185404339,0.177514792,0.1967,0.615,0.3771,545361
2019,201,52.88492465,0.094527363,0.293532338,0.2593,0.5733,0.3768,656371
2016,389,126.8932346,0.141388174,0.246786632,0.2049,0.5927,0.3759,543257
2018,708,99.52447517,0.13418079,0.218926553,0.2025,0.5875,0.3759,514917
2021,592,139.3641704,0.140202702,0.202702702,0.1908,0.622,0.3759,571970
2018,608,188.3161119,0.200657894,0.203947368,0.2176,0.5905,0.3755,545361
2018,367,109.6170722,0.100817438,0.198910081,0.2076,0.5681,0.3747,571788
2021,461,94.56881104,0.130151843,0.216919739,0.2014,0.5719,0.3736,458731
2017,450,87.09693853,0.113333333,0.208888888,0.2169,0.5698,0.3723,457727
2018,705,156.8530983,0.136170212,0.120567375,0.2001,0.6049,0.3711,608324
2020,230,120.6744893,0.086956521,0.108695652,0.2702,0.4927,0.3709,664058
2018,677,139.586636,0.150664697,0.23338257,0.2103,0.577,0.3705,572761
2018,481,161.7495535,0.164241164,0.272349272,0.2152,0.5778,0.3698,571970
2017,215,117.9133656,0.153488372,0.279069767,0.1697,0.5933,0.3689,607043
2017,376,124.7546818,0.164893617,0.319148936,0.1434,0.5995,0.3683,488671
2019,600,176.5643356,0.183333333,0.2,0.2051,0.6117,0.3683,545361
2016,634,96.22961377,0.110410094,0.167192429,0.2404,0.5408,0.3682,458731
2016,209,106.8995678,0.181818181,0.373205741,0.1501,0.6482,0.3681,488671
2016,233,98.80399373,0.115879828,0.141630901,0.1756,0.5837,0.3677,434563
2020,241,159.7689985,0.145228215,0.232365145,0.1735,0.5991,0.3666,545361
2020,248,98.16278385,0.157258064,0.241935483,0.1832,0.625,0.3664,571970
2016,517,123.3517964,0.168278529,0.199226305,0.2024,0.5874,0.3662,430832
2016,633,115.724049,0.116903633,0.205371248,0.209,0.5808,0.366,434158
2017,262,141.6831181,0.148854961,0.164122137,0.1737,0.5835,0.3646,605131
2017,597,117.0642221,0.110552763,0.139028475,0.2052,0.5337,0.3645,408045
2016,438,89.90460762,0.05936073,0.155251141,0.2359,0.4933,0.3635,429666
2019,653,96.2553805,0.084226646,0.098009188,0.2532,0.4873,0.3621,664058
2020,223,110.1396441,0.165919282,0.192825112,0.1952,0.6,0.3619,458015
2020,255,99.26047159,0.184313725,0.16862745,0.1885,0.6261,0.3615,467793
2018,609,90.9895154,0.106732348,0.175697865,0.2174,0.5335,0.3599,458731
2020,265,122.2910438,0.154716981,0.230188679,0.1627,0.62,0.3597,624415
2017,712,106.6368412,0.108146067,0.110955056,0.2205,0.5378,0.3596,605141
2017,682,109.6408094,0.105571847,0.17888563,0.212,0.5306,0.3595,458731
2019,430,114.6474914,0.165116279,0.286046511,0.1576,0.6334,0.3588,624415
2018,416,70.89551523,0.098557692,0.19951923,0.1638,0.5664,0.3582,523253
2016,576,101.9745821,0.137152777,0.161458333,0.2323,0.5077,0.3581,408045
2017,299,108.626265,0.150501672,0.123745819,0.1846,0.5573,0.3567,519299
2018,614,184.9966055,0.131921824,0.148208469,0.1977,0.57,0.3563,605141
2018,238,77.43603673,0.1302521,0.281512605,0.2045,0.5204,0.3558,605131
2016,631,124.0238745,0.152139461,0.129952456,0.2052,0.561,0.3549,450314
2019,262,119.5923149,0.164122137,0.209923664,0.1769,0.5658,0.3545,457705
2018,543,99.63869542,0.093922651,0.158379373,0.2105,0.5098,0.3528,408045
2019,201,96.46769929,0.179104477,0.338308457,0.167,0.5941,0.3524,488671
2018,234,66.56018338,0.158119658,0.384615384,0.1461,0.59,0.3518,488671
2019,690,167.2947956,0.172463768,0.120289855,0.1884,0.5883,0.3508,608324
2021,654,163.6943179,0.221712538,0.142201834,0.1514,0.6285,0.3499,665742
2019,359,155.3043913,0.114206128,0.242339832,0.2005,0.5564,0.3495,641598
2020,247,113.6148381,0.186234817,0.307692307,0.2031,0.601,0.3464,592885
2018,352,90.39284678,0.159090909,0.232954545,0.1439,0.5917,0.3426,431145
2017,622,124.3476103,0.175241157,0.20096463,0.1654,0.5472,0.3409,572761
2019,558,111.5162114,0.164874551,0.267025089,0.22,0.5217,0.3408,596129
2019,372,98.44028675,0.142473118,0.223118279,0.1852,0.5354,0.3384,594824
2021,258,101.6736187,0.166666666,0.220930232,0.207,0.495,0.3285,596129
2019,367,74.82151521,0.119891008,0.272479564,0.1533,0.5359,0.3261,523253
2017,439,89.86239852,0.157175398,0.248291571,0.1631,0.5118,0.3248,523253
2021,375,157.2727651,0.232,0.218666666,0.1871,0.511,0.3189,518735
